naAromAtom,nAtom,nN,nO,nS,nF,nCl,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,SpMax1_Bhs,SpMax2_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C3SP3,C4SP3,SCH-7,SC-3,VC-3,SPC-4,MIC0,nAtomLAC,piPC6,R_TpiPCTPC,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nHeteroRing,n6HeteroRing,VE3_D,VR1_D,class_label
12,55,3,2,0,1,1,34.96885399,4.553817515,12.92057477,1,5.099128686,4.122939809,0,0,8,4,0,0,1,1.47456352,2.895968473,1.609743612,7.111912734,18.49197593,0,6.63146639,6.639922255,2,3,1,1,0,0,1,0,-5.41621768,331.79844330000003,active
12,56,4,2,0,0,1,34.96885402,4.497904046,12.94444887,1,4.659604959,4.104737694,0,0,7,5,0,0,1,1.454634661,2.8114174839999997,1.6300828669999998,7.218405806,16.99081765,0,6.708503715,7.19496898,2,3,1,1,0,0,1,0,-5.302097326,337.1981056,active
6,54,3,2,0,0,0,15.99592876,4.886111414,12.77304094,1,4.116857564,3.94119128,2,0,3,3,0,1,1,1.425876989,2.393533161,1.418771531,6.118179112999999,12.89805506,2,6.2523854629999995,4.447356557,2,2,1,1,0,0,1,0,-3.562046335,419.3146611,active
12,57,4,2,0,0,0,15.99593131,4.379357993999999,13.86187572,2,4.767834478999999,4.642887601,0,1,7,5,0,1,1,1.5379802480000002,2.578003742,1.5392457519999998,7.584837452,13.25748332,0,6.711208015,7.094435799999999,2,3,1,1,0,0,1,0,-4.366218765,334.94413039999995,active
12,55,3,2,0,0,1,34.96885393,4.888440418,12.92199532,1,4.126063654,3.9785464580000003,0,0,8,4,0,0,1,1.4306429019999998,2.607293339,1.546749533,6.837662964,16.48883262,0,6.573068947,6.4378991789999995,2,3,1,1,0,0,1,0,-5.116693841,383.39038700000003,active
12,55,3,2,0,0,2,34.96985518,4.888917859,12.95255696,1,4.133945206,3.983105028,0,0,8,4,0,0,1,1.47456352,2.895968473,1.73573177,7.111912734,18.89912516,0,6.63146639,6.639922255,2,3,1,1,0,0,1,0,-5.41621768,331.79844330000003,active
12,59,3,3,0,0,1,34.96885403,4.888700895,12.93917074,1,4.130362113,3.993930911,0,0,8,4,0,0,1,1.454634661,2.8114174839999997,1.614790915,7.218405806,16.89068232,0,6.657810447999999,6.713399732999999,2,3,1,1,0,0,1,0,-5.302097326,337.1981056,active
12,56,4,2,0,1,0,18.99840814,4.369959255,12.91246597,1,5.019648463999999,4.6539401289999995,0,0,7,5,0,0,1,1.454634661,2.8114174839999997,1.504094709,7.218405806,15.33463786,0,6.708503715,7.19496898,2,3,1,1,0,0,1,0,-5.302097326,337.1981056,active
12,59,3,3,0,3,0,19.00041839,2.99033194,12.9075446,1,5.539766888,4.73100616,0,0,8,4,0,0,1,1.406235134,4.083402521,1.5402879180000002,7.443495358,17.56648009,0,6.641426918,6.5530821360000004,2,3,1,1,0,0,1,0,-4.342696299999999,460.20223389999995,active
15,46,4,1,1,2,0,31.97207244,4.2036822560000005,11.685056199999998,2,4.9425418169999995,4.939581574,0,1,12,2,2,1,0,0.8093606959999999,2.673315923,1.2356174070000001,5.407006394,20.59001245,0,6.388745212000001,7.00967282,1,3,1,1,0,0,2,1,-6.127404372000001,261.1884882,active
12,41,4,1,1,0,0,78.91833745,5.281996218,12.08589952,2,4.698014594,3.920655192,0,2,9,1,2,1,0,0.39510439399999997,2.130766767,1.293439062,4.09028575,28.01750174,0,5.704823599,5.077832031,0,3,0,0,0,0,2,2,-4.623803182,280.25297689999996,active
11,39,3,2,1,0,0,78.91833744,5.086527366,12.07368218,2,4.726470676,3.931711923,0,2,8,1,2,1,0,0.47843772700000003,2.130766767,1.287814905,4.09028575,29.38889442,0,5.652927681,4.895952284,1,2,0,0,0,0,2,1,-4.5615156080000006,227.57735359999998,active
12,41,4,1,1,0,1,78.91833748,5.3431208980000005,12.08972032,2,4.733180952,3.9329984239999995,0,2,9,1,2,1,0,0.467624685,2.419441901,1.482421299,4.498534041,32.5901304,0,5.816366835,5.106046598,0,3,0,0,0,0,2,2,-4.543174576,454.37134969999994,active
15,44,4,1,2,0,0,78.9183375,5.900682869,12.12457183,2,4.716636222,4.004552071,0,2,11,1,2,1,0,0.7717742120000001,2.4641001,1.607146397,4.94659045,29.47333082,0,6.316910818999999,6.870104939,1,3,1,1,0,0,2,1,-6.1580985120000005,254.4236502,active
15,45,3,1,2,0,0,78.9183375,5.98405777,12.12978459,2,4.69378024,3.9697723,0,1,12,2,2,1,0,0.7717742120000001,2.4641001,1.6657760640000001,4.94659045,28.38590361,0,6.316910818999999,6.870104939,1,3,1,1,0,0,2,1,-6.1580985120000005,254.4236502,active
11,45,3,2,1,0,0,78.91833747,5.417243101,12.094353100000001,2,4.742628696000001,3.9668254110000003,0,1,8,2,4,1,0,0.638354251,2.6245602580000003,1.520971326,4.854830354,27.24290981,0,5.72705131,4.897077338,1,2,0,0,0,0,2,1,-5.821827041000001,726.3801278,active
12,42,3,1,1,0,0,78.9194339,5.462653345,12.09719161,2,4.707097546,3.9245629739999996,0,1,10,2,2,1,0,0.467624685,2.419441901,1.639549509,4.498534041,33.29187796,0,5.816366835,5.106046598,0,3,0,0,0,0,1,1,-4.543174576,454.37134969999994,active
12,44,4,1,1,3,1,34.96938099,3.841581055,11.84071889,2,5.437560143,4.785859457,0,2,8,2,3,1,0,0.433603994,3.641129738,1.3725681159999998,5.989624947,26.57832914,0,5.9741276270000006,4.971332335,0,3,0,0,0,0,2,2,-4.1271072989999995,494.75528169999995,active
12,41,4,1,1,0,1,34.96938076,5.245839757,11.70059299,2,4.69793548,3.930295227,0,2,9,1,2,1,0,0.418042321,2.130766767,1.155094464,4.210415884,22.274534699999997,0,5.693521679,5.096636953,0,3,0,0,0,0,2,2,-4.798500744,493.3330311000001,active
12,43,4,1,1,0,0,31.97207224,4.2305718489999995,11.70787685,2,4.6126315060000005,4.5080918610000005,0,1,9,3,2,1,0,0.39363455299999994,2.046215777,1.068229171,4.294966873,17.29410423,0,5.850944505,5.454237616,0,3,0,0,0,0,1,1,-4.626341189,243.26992,active
12,49,3,2,1,0,0,78.9185183,4.709650358,11.93395615,2,4.711263367,3.941851635,0,1,9,3,3,1,0,0.447695825,2.334890912,1.430073804,4.545240535,26.02878407,0,5.902974805,4.9935149160000005,0,3,0,0,0,0,1,1,-4.452127998,531.9995024,active
15,55,6,3,0,0,0,15.99693889,4.712290643,10.96766777,1,4.674831893,4.217062957,0,2,6,2,5,1,0,0.72850154,3.437730302,1.9173521230000001,5.023829515,15.42739615,0,6.842933384,13.97950126,1,2,1,1,0,0,2,1,-4.0954198889999995,366.5509742,active
15,35,5,1,0,0,0,78.91833740000001,5.84734312,10.93927035,0,4.259369632,4.147351367,0,2,6,2,2,0,0,0.768359259,1.726466183,0.980241749,4.259567722,26.40373299,0,6.753419686,15.86534316,1,2,1,1,0,0,2,1,-3.955715881,178.5246622,active
12,63,7,1,0,0,0,15.99492373,4.332539532,10.74899043,0,4.283933783999999,4.107280604,0,2,6,1,5,0,0,0.7316191120000001,1.8704636669999999,0.997071755,4.469798604,13.302619400000001,2,6.000641064,3.924136855,1,3,1,1,0,0,3,2,-4.238832145,1117.560786,active
11,45,3,1,2,0,0,31.97379056,5.872240389,12.61404158,2,4.70305702,3.8879809,0,1,9,1,3,1,0,0.537363293,2.040336414,1.329011841,4.390137834,18.84449439,0,5.54688497,4.006156093,1,2,0,0,0,0,2,1,-5.388423577999999,244.7743341,inactive
12,42,3,1,1,0,1,78.91851828,5.426496622,11.95256526,2,4.707099481,3.9259039589999998,0,1,10,2,2,1,0,0.467624685,2.419441901,1.50120491,4.498534041,31.40728519,0,5.816366835,5.106046598,0,3,0,0,0,0,1,1,-4.543174576,454.37134969999994,active
15,44,4,1,2,0,1,34.96885443,5.864525891,11.97994576,2,4.716638097,4.004552152,0,2,11,1,2,1,0,0.7717742120000001,2.4641001,1.468801798,4.94659045,24.02016707,0,6.316910818999999,6.870104939,1,3,1,1,0,0,2,1,-6.1580985120000005,254.4236502,active
11,39,3,2,1,0,1,34.96885396,5.050370823,11.92905588,2,4.726472475,3.931873253,0,2,8,1,2,1,0,0.47843772700000003,2.130766767,1.149470306,4.09028575,23.43272256,0,5.652927681,4.895952284,1,2,0,0,0,0,2,1,-4.5615156080000006,227.57735359999998,active
12,41,4,1,1,0,2,34.97015734,5.306964291,11.94509397,2,4.733182726,3.934334578,0,2,9,1,2,1,0,0.467624685,2.419441901,1.3440767,4.498534041,25.14136567,0,5.816366835,5.106046598,0,3,0,0,0,0,2,2,-4.543174576,454.37134969999994,active
15,45,3,1,2,0,1,34.96885442,5.947900701,11.98515935,2,4.693782266,3.969772405,0,1,12,2,2,1,0,0.7717742120000001,2.4641001,1.527431465,4.94659045,23.02225667,0,6.316910818999999,6.870104939,1,3,1,1,0,0,2,1,-6.1580985120000005,254.4236502,active
12,47,4,1,1,6,0,31.972072700000002,3.471021613,11.83908822,2,5.4967450289999995,5.496637389,0,2,7,3,4,1,0,0.39193732700000006,4.862817574,1.4010595330000002,7.443258375,23.97943322,0,6.0952613410000005,4.902567568,0,3,0,0,0,0,2,2,-4.215267325,306.556421,active
12,41,4,1,1,0,0,78.91851826,5.281997018,11.70285315,2,4.697926089,3.930295226,0,2,9,1,2,1,0,0.418042321,2.130766767,1.293439062,4.210415884,28.01750174,0,5.693521679,5.096636953,0,3,0,0,0,0,2,2,-4.798500744,493.3330311000001,active
12,38,4,1,1,0,1,34.96938071,5.226191443,10.44310527,2,4.713242747,3.921248203,0,2,9,1,1,0,0,0.369929799,1.517176675,0.733522349,3.048271955,23.0800049,0,5.633225881,5.2087673610000005,0,3,0,0,0,0,2,2,-6.114627400000001,320.9286398,active
11,45,3,2,1,0,0,78.91833747,5.322306907,12.08841938,2,4.7456474680000005,3.952316754,0,1,8,2,4,1,0,0.638354251,2.6245602580000003,1.542109074,4.854830354,27.24290981,0,5.72705131,4.897077338,1,2,0,0,0,0,2,1,-5.821827041000001,726.3801278,active
12,41,4,1,1,1,1,34.96938082,5.015905523,11.67784314,2,4.945678311,4.732882861,0,2,9,1,2,1,0,0.467624685,2.33998259,1.1984843859999998,4.6097852569999995,24.76027279,0,5.788047027,5.1149553569999995,0,3,0,0,0,0,2,2,-4.262016474,630.5119943,active
12,41,4,1,1,0,2,34.97015734,5.276402041,12.18959527,2,4.73319232,3.93280106,0,2,9,1,2,1,0,0.467624685,2.33998259,1.307593332,4.6097852569999995,25.14136567,0,5.788047027,5.1149553569999995,0,3,0,0,0,0,2,2,-4.262016474,630.5119943,active
12,45,5,2,1,0,0,31.97207231,4.400382898,11.703696,3,4.736555227,4.704785706,0,3,8,2,2,1,0,0.382821511,2.342091632,1.108371126,4.842607708,18.90175552,0,5.850944505,5.216623521,0,3,0,0,0,0,2,2,-4.930490028,242.3616477,active
12,41,4,1,1,0,2,34.97015734,5.490339005,11.71587533,2,4.732572008,3.94270439,0,2,9,1,2,1,0,0.46196293899999996,2.3358851240000003,1.310109858,4.6218273000000005,25.14136567,0,5.773580577000001,5.094699848,0,3,0,0,0,0,2,2,-6.385716309,308.4075376,active
12,43,5,1,1,0,0,31.97207219,5.182323182,11.69662298,2,4.6985197560000005,3.93029536,0,3,7,1,3,1,0,0.418042321,2.130766767,1.095211672,4.210415884,17.98400073,0,5.693521679,5.096636953,0,3,0,0,0,0,2,2,-4.798500744,493.3330311000001,active
12,45,4,2,1,0,1,34.96938085,5.075568585,11.83799991,2,4.709092902,3.954210573,0,2,9,1,2,1,0,0.447695825,2.334890912,1.223135845,4.605027113,22.58368973,0,5.871765615,5.060182005,0,3,0,0,0,0,2,2,-4.433201288,460.14871689999995,active
12,40,5,2,0,0,0,78.91851825,5.227326545,10.70535507,2,4.722886636,3.995907177,0,4,8,0,3,1,0,0.418042321,2.130766767,1.189045051,4.210415884,26.08570292,0,5.693521679,5.096636953,0,3,0,0,0,0,3,3,-4.798500744,493.3330311000001,active
12,40,5,2,0,0,0,78.91851825,5.227326545,10.70535507,2,4.722886636,3.995907177,0,4,8,0,3,1,0,0.418042321,2.130766767,1.189045051,4.210415884,26.08570292,0,5.693521679,5.096636953,0,3,0,0,0,0,3,3,-4.798500744,493.3330311000001,active
12,44,6,2,0,1,0,18.99840768,4.26567654,10.66640659,2,4.883645577,4.710192728,0,4,6,2,4,1,0,0.42089633299999996,2.058537674,0.9499074559999999,4.800578206,17.95283562,0,5.951456024,5.317908654,0,3,0,0,0,0,3,3,-5.3822548370000005,267.4382076,active
12,50,6,2,0,3,0,19.00041747,3.8456217039999996,11.00921882,2,5.347437736,4.7143328019999995,0,4,6,2,5,2,0,0.464101256,4.044083625,1.5682992230000001,9.014943829,19.61780159,0,6.052824192999999,4.9375,0,3,0,0,0,0,3,3,-5.987898041,370.47660079999997,active
12,47,6,2,0,3,0,19.00041703,3.845314697,11.00278491,2,5.335513349,4.705058637,0,4,7,1,4,2,0,0.41570172899999996,3.838965268,1.432609679,8.592561371,20.09592944,0,5.992869809,4.917508661,0,3,0,0,0,0,3,3,-4.7909948689999995,396.8363002,active
12,50,6,2,0,4,0,19.00142221,3.844910767,10.98646899,2,5.384203328,4.959785296000001,0,4,6,2,5,2,0,0.513683619,4.253299449,1.614205673,9.414313202999999,20.52941119,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,50,6,2,0,4,0,19.00142221,3.844910767,10.98646899,2,5.384203328,4.959785296000001,0,4,6,2,5,2,0,0.513683619,4.253299449,1.614205673,9.414313202999999,20.52941119,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,47,6,2,1,1,0,31.97428026,4.312108021,10.79548079,3,4.992516865,4.794599433,0,6,4,3,4,1,0,0.41206752,2.354413529,1.145467762,5.353079392,21.3283438,0,5.951456024,5.0979440789999995,0,3,0,0,0,0,3,3,-5.72906936,260.3517221,inactive
12,50,6,2,0,4,0,19.00142221,3.84881897,11.11153142,2,5.384203212999999,4.959855013,0,5,4,3,5,2,0,0.513683619,4.253299449,1.630472757,9.414313202999999,20.52941119,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,40,5,2,0,1,1,78.91851829,4.421296926,11.32795674,2,5.02507621,4.820461599,0,5,6,1,3,1,0,0.44648693700000003,2.147186129,1.211387224,4.716287226,33.26728908,0,5.824154748,5.001887289,0,3,0,0,0,0,3,3,-3.92409506,647.4071449,active
12,49,7,2,0,3,0,19.00041765,3.845580811,11.0079101,2,5.373965801000001,4.736967074,0,4,7,1,4,2,0,0.464101256,4.044083625,1.507294989,9.014943829,20.21055639,0,6.052824192999999,4.9375,0,3,0,0,0,0,3,3,-5.987898041,370.47660079999997,active
12,47,6,2,0,3,1,34.96938085,3.8457922360000003,11.0146766,2,5.373965801000001,4.735829072,0,4,7,1,4,2,0,0.464101256,4.044083625,1.587625074,9.014943829,24.22719218,0,6.052824192999999,4.9375,0,3,0,0,0,0,3,3,-5.987898041,370.47660079999997,active
12,46,5,2,0,3,1,78.91851835,3.8458945310000003,11.01795172,2,5.467694123999999,4.812213067,0,4,8,0,4,2,0,0.484030115,4.128634615,1.8316185759999999,8.919421798,33.46454627,0,5.926092345,4.655395786000001,0,3,0,0,0,0,3,3,-6.123345416,910.5309766,active
12,47,6,2,0,4,1,34.96938091,3.845081299,10.99192679,2,5.413290126000001,4.989489796,0,4,7,1,4,2,0,0.513683619,4.253299449,1.633531523,9.414313202999999,25.15734493,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,53,5,3,0,4,0,19.00142275,3.844890152,10.985809199999998,2,5.440844983,5.017672319,0,4,7,1,5,2,0,0.513683619,4.253299449,1.598913721,9.414313202999999,20.49573659,0,6.042632834,4.658747439,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,54,7,3,0,7,0,19.00478014,2.990697677,10.98244275,2,5.635318713999999,5.635173344,0,6,5,0,6,2,0,0.513683619,5.813959621,1.682309466,10.10452662,23.21005062,2,6.094697802000001,4.539452403,0,3,0,0,0,0,3,3,-5.0657437110000005,412.63768369999997,active
12,49,7,2,0,4,0,19.00142245,3.844869873,10.98516027,2,5.413290126000001,4.989490194,0,4,7,1,4,2,0,0.513683619,4.253299449,1.553201439,9.414313202999999,21.12841969,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,53,5,3,0,6,0,19.003432500000002,2.980938431,10.98572056,2,5.519282962999999,5.323962374,0,4,7,1,5,2,0,0.513683619,4.6615477389999995,1.632585473,9.563742448,21.91161807,0,6.084499413,4.605699419,0,3,0,0,0,0,3,3,-5.333561006,760.8114943,active
12,50,5,3,0,6,1,34.96938104,3.002766556,10.99117828,2,5.558192246,5.363478618,0,4,8,0,4,2,0,0.513683619,4.6615477389999995,1.6519113230000002,9.563742448,26.36347995,0,6.084499413,4.605699419,0,3,0,0,0,0,3,3,-5.333561006,760.8114943,active
12,46,5,2,0,4,2,34.97015746,3.8451129760000002,10.99294065,2,5.511505933,5.090113184,0,4,8,0,4,2,0,0.533612478,4.337850438,1.739180427,9.318791172000001,27.60505893,0,6.001724236,4.669510582,0,3,0,0,0,0,3,3,-5.865482223,1296.370546,active
12,53,5,3,0,5,0,19.00242763,3.02742798,10.98576488,2,5.499351637999999,5.077636556,0,4,7,1,5,2,0,0.513683619,4.253299449,1.598913721,9.354526625,21.25642877,0,6.063785209,4.633279382,0,3,0,0,0,0,3,3,-5.299929835,403.4703296,active
12,48,6,2,0,4,0,19.00142106,3.844511383,10.97368735,2,5.467694475,5.045170869,0,5,6,0,5,2,0,0.48969186,4.132732081,1.52428224,8.907379756000001,20.88499658,0,5.938525162,4.650637472,0,3,0,0,0,0,3,3,-4.860299426,404.29357569999996,active
12,49,5,2,0,7,1,34.96885429,3.590857498,10.99130962,2,5.570975146,5.568997187000001,0,4,7,1,5,2,0,0.499591787,5.559538275,1.767671843,10.79115334,26.23061256,0,6.119747817,4.628662343999999,0,3,0,0,0,0,3,3,-6.3322995120000005,523.1530054,active
12,47,6,2,0,4,1,34.96938091,3.848989502,11.11698911,2,5.41329002,4.989558499,0,5,5,2,4,2,0,0.513683619,4.253299449,1.6497986080000002,9.414313202999999,25.15734493,0,6.119747817,4.931800717,0,3,0,0,0,0,3,3,-5.652136939,380.510062,active
12,50,5,3,0,6,1,34.96938104,3.002766556,11.11624063,2,5.558192173999999,5.363478618,0,5,6,1,4,2,0,0.513683619,4.6615477389999995,1.6681784069999999,9.563742448,26.36347995,0,6.084499413,4.605699419,0,3,0,0,0,0,3,3,-5.333561006,760.8114943,active
12,50,6,2,0,3,0,19.00041747,3.92844397,11.11721878,2,4.988824483999999,4.982959275,0,5,4,3,5,2,0,0.509305848,2.9857883660000004,1.487576896,7.302558491,19.61780159,0,6.099758257,5.034670064,0,3,0,0,0,0,3,3,-5.800123284,349.46366639999997,active
12,44,6,2,0,3,0,19.0004166,4.227661133,10.59815719,2,5.1987581910000005,4.978931623,0,4,6,2,4,1,0,0.461114326,2.47101663,0.9790917579999999,5.933742765,20.61351894,0,6.05385232,5.201145959,0,3,0,0,0,0,3,3,-4.324684918,317.422933,active
12,41,6,2,0,3,1,34.96938076,4.229025391,10.60361562,2,5.233393477,5.013870044,0,4,7,1,3,1,0,0.461114326,2.47101663,0.9984176090000001,5.933742765,25.73777286,0,6.05385232,5.201145959,0,3,0,0,0,0,3,3,-4.324684918,317.422933,active
12,51,6,2,0,4,0,19.00142164,3.84481839,10.98351238,2,5.473970129,5.05160298,0,4,7,0,6,2,0,0.533612478,4.337850438,1.627437616,9.318791172000001,20.39140365,0,6.001724236,4.669510582,0,3,0,0,0,0,3,3,-5.865482223,1296.370546,active
12,57,7,3,0,5,0,19.00292135,3.136860959,10.98280538,2,5.622307918,5.204123856,0,6,5,0,6,2,0,0.513683619,4.253299449,1.503789122,9.354526625,21.52631569,3,6.081076706,4.574845679,0,3,0,0,0,0,3,3,-4.473933023,442.35602919999997,active
12,50,7,2,0,7,0,19.004776800000002,3.453022125,10.98193741,2,5.616509316,5.614087692000001,0,5,6,0,5,2,0,0.499591787,5.559538275,1.6497745369999999,10.79115334,22.97387875,0,6.119747817,4.628662343999999,0,3,0,0,0,0,3,3,-6.3322995120000005,523.1530054,active
15,57,8,2,0,6,0,19.00383763,3.399015008,10.99012832,2,5.580903767000001,5.378159809,0,6,7,0,6,2,0,0.779423998,4.9268396910000005,1.715242494,10.4858173,21.67840862,2,6.60713571,6.397177045,1,3,1,1,0,0,4,3,-7.5903679660000005,431.0623971,inactive
11,47,6,2,0,6,1,34.96885419,3.524024701,10.987021499999999,2,5.603091526,5.405790926,0,4,6,0,4,2,0,0.707382507,4.549175303999999,1.653750412,9.927530679,26.64155397,0,5.986294957999999,4.465239119,1,2,0,0,0,0,3,2,-6.186651174,392.6804954,active
15,56,6,2,0,6,1,34.96885441,3.433484183,10.99950208,2,5.5440451610000006,5.34061015,0,4,10,0,6,2,0,0.779423998,4.9268396910000005,1.828905912,10.4858173,24.65424971,2,6.60713571,6.397177045,1,3,1,1,0,0,4,3,-7.5903679660000005,431.0623971,inactive
12,54,5,2,1,0,0,31.97207246,4.616142538,13.74168646,2,4.858640125,4.009214066,0,4,6,1,1,2,0,0.5771998429999999,1.912344882,0.974359333,4.772451967,17.55230414,0,5.923754335,4.318524096,1,3,0,0,0,0,2,1,-3.7236524639999997,469.18720460000003,active
12,52,4,2,1,0,0,31.9720724,4.692770207,13.74306379,2,4.858583558,4.333476978999999,0,2,9,1,1,2,0,0.601607612,1.996895871,0.9961903040000001,4.687900977,17.24075022,0,5.877560696000001,4.3166006789999996,1,3,0,0,0,0,2,1,-3.8517241460000005,290.3015584,active
12,39,4,1,1,1,1,34.96938082,5.036998893,11.84659264,3,4.818085261,4.629770676000001,0,3,10,1,1,1,0,0.467624685,2.33998259,1.122523601,4.6097852569999995,25.33386164,0,5.878785651,5.757998512,0,3,0,0,0,0,2,2,-4.262016474,630.5119943,active
12,50,5,1,1,1,0,31.97207242,5.104177411,12.39600765,3,4.884256456,4.683876789,0,3,8,2,4,1,0,0.46751296299999995,2.83998259,1.605107946,5.478969707,19.08106064,0,5.9568084,5.249767946,0,3,0,0,0,0,2,2,-4.313826119,289.26440230000003,active
12,51,5,2,1,1,0,31.97207248,4.615444327,12.39569871,3,4.884256487,4.6839507430000005,0,4,7,2,3,1,0,0.443105195,2.7554316,1.528713129,5.563520696,20.0822867,0,5.999556717000001,5.21953405,0,3,0,0,0,0,2,2,-4.117237796,393.8702207,active
12,45,5,2,1,1,0,31.97207238,4.615487838,12.48306287,3,4.835745553,4.64478749,0,5,6,2,2,1,0,0.468010069,2.349735975,1.085301923,5.576770741,21.22392912,0,5.964221811,5.603736683999999,0,3,0,0,0,0,2,2,-3.752322716,294.53347080000003,active
12,47,5,2,1,1,0,31.97207249,4.191391664,12.48385829,3,4.604902015,4.458368443,1,5,6,2,3,1,0,0.468010069,2.349735975,1.085301923,5.516984162999999,20.768384,3,6.014936903,5.673632812999999,0,3,0,0,0,0,2,2,-3.361525877,346.7252314,active
12,50,4,3,1,1,0,31.97207249,4.287731029,11.8458023,3,4.866309426,4.668823565,0,3,10,1,3,1,0,0.44321691700000004,2.2554316,1.001582747,4.634549669,20.60572938,2,5.96229317,5.498380828999999,0,3,0,0,0,0,2,2,-3.4182292060000004,289.3038438,active
11,43,5,1,1,1,0,31.97207227,5.039886407,11.85236609,3,4.818085565,4.6305046160000005,0,2,9,1,2,1,0,0.638354251,2.545100947,1.16264081,4.96608157,20.38674119,0,5.795107451,5.543154762,1,2,0,0,0,0,2,1,-5.330689873,637.6213303,active
17,44,6,2,1,1,0,31.97207249,5.036156859,11.84491713,3,4.81486654,4.628269925,0,7,8,1,1,1,0,0.5502550039999999,2.384640789,1.043734634,5.1443460089999995,21.86654497,0,6.3762485170000005,8.071649086,1,3,0,0,0,0,3,2,-4.833440779,299.2393495,active
17,47,5,1,1,1,0,31.97207247,5.03792831,11.84845379,3,4.779709245,4.599143384,0,4,12,2,1,1,0,0.5502550039999999,2.384640789,1.0890434820000001,5.1443460089999995,19.49601109,0,6.3762485170000005,8.071649086,1,3,0,0,0,0,3,2,-4.833440779,299.2393495,active
12,47,5,2,1,4,0,31.97207262,3.065569522,11.56040706,2,5.522323313999999,5.072619013,0,4,6,1,4,1,0,0.35755016100000003,2.967091632,0.9296101859999999,6.063730206000001,24.33995566,2,5.889051074,4.674184113,0,3,0,0,0,0,2,2,-3.142651825,305.84235160000003,active
12,42,5,1,1,3,0,31.97207248,4.188805797,11.56289564,2,5.055907958,4.477771233,0,2,9,1,2,1,0,0.35755016100000003,2.967091632,0.994756688,6.1235167839999995,23.26258382,0,5.94950258,5.07396789,0,3,0,0,0,0,2,2,-3.4658521789999996,478.46245489999995,active
12,44,5,2,1,3,0,31.97207249,4.433951294,11.55981489,2,5.42646921,4.779244947,0,4,6,1,2,1,0,0.35755016100000003,2.967091632,0.9296101859999999,6.1235167839999995,24.11637953,0,5.857397297,4.7438564880000005,0,3,0,0,0,0,2,2,-3.4658521789999996,478.46245489999995,active
