"","naAromAtom","nAtom","nN","nO","nS","nF","BCUTw.1h","BCUTp.1l","nBondsD","SpMax1_Bhs","SpMax2_Bhs","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C4SP3","SCH.7","VC.3","SPC.4","MIC0","nAtomLAC","piPC6","R_TpiPCTPC","n5Ring","n6Ring","nF9Ring","nF10Ring","nFG12Ring","n6HeteroRing","VE3_D","VR1_D","class_label"
"2506",12,41,4,2,0,1,34.97015691,4.944296869,2,4.990642049,4.768593425,0,2,9,1,2,0,0.511545303,1.248090526,5.021196674,24.75687915,0,5.861142285,5.111975524,0,3,0,0,0,2,-5.408068935,326.2750149,1
"2507",12,44,5,2,0,0,34.96938056,5.144710201,3,4.660403234,4.648705188,0,3,9,1,1,0,0.452265955,1.231068729,5.420637881,19.4355946,0,5.825815725,5.113779804,0,3,0,0,0,2,-4.570646613,280.1335503,1
"2508",12,78,2,3,0,0,15.99694116,5.040110039,1,4.969873414,4.34310883,0,1,8,4,2,0,0.710920818,1.376266444,5.256998946,11.62288238,2,5.914347244,2.835279923,0,3,0,1,1,1,-14.19122504,357.884915,1
"2509",12,75,2,3,0,0,15.9969404,5.017438604,1,4.959846974,4.334928466,0,1,8,4,2,0,0.710920818,1.376266444,5.256998946,11.75635888,2,5.911643169,2.858343046,0,3,0,1,1,1,-12.70201073,333.1519464,1
"2510",12,65,2,3,0,0,15.99693735,4.437057895,1,4.850479982,4.242914521,0,1,9,3,3,0,0.665238472,1.288308603,4.741870567,12.27787693,4,5.722563338,2.912620773,0,3,0,1,0,1,-5.866512912,267.9452633,1
"2511",12,78,2,3,0,0,15.99694116,5.040110039,1,4.969873414,4.34310883,0,1,8,4,2,0,0.710920818,1.376266444,5.256998946,11.62288238,2,5.914347244,2.835279923,0,3,0,1,1,1,-14.19122504,357.884915,1
"2512",12,65,2,3,0,0,15.99693735,4.437057895,1,4.850479982,4.242914521,0,1,9,3,3,0,0.665238472,1.288308603,4.741870567,12.27787693,4,5.722563338,2.912620773,0,3,0,1,0,1,-5.866512912,267.9452633,1
"2513",12,65,3,4,0,4,19.00205271,3.581149036,2,5.60103683,5.180652166,0,2,9,3,5,0,0.264858658,0.951809327,5.072612785,18.41570555,2,5.624694173,2.916814421,0,2,0,0,1,0,-4.859366399,1409.628214,2
"2514",12,75,2,3,0,0,15.9969404,5.017438604,1,4.959846974,4.334928466,0,1,8,4,2,0,0.710920818,1.376266444,5.256998946,11.75635888,2,5.911643169,2.858343046,0,3,0,1,1,1,-12.70201073,333.1519464,1
"2515",12,57,3,1,0,1,18.9984079,4.899332688,2,4.927842491,4.094047155,2,3,6,5,1,1,1.406235134,1.470132805,6.873398417,13.43092811,3,6.772293453,8.016368048,2,3,1,0,0,1,-4.213548598,377.5891254,1
"2516",12,57,3,1,0,1,18.9984079,4.899332688,2,4.927842491,4.094047155,2,3,6,5,1,1,1.406235134,1.470132805,6.873398417,13.43092811,3,6.772293453,8.016368048,2,3,1,0,0,1,-4.213548598,377.5891254,1
"2517",12,57,3,1,0,1,18.9984079,4.899332688,2,4.927842491,4.094047155,2,3,6,5,1,1,1.406235134,1.470132805,6.873398417,13.43092811,3,6.772293453,8.016368048,2,3,1,0,0,1,-4.213548598,377.5891254,1
"2518",12,40,4,0,0,1,18.99840661,4.965257227,2,4.908970776,4.088514283,0,3,5,4,2,1,1.312552206,1.674278427,6.201969345,13.92899371,0,6.486494194,9.228365659,2,2,1,0,0,1,-3.318467295,206.0989075,1
"2519",12,51,4,1,0,1,18.99840752,4.898699655,2,5.096965919,4.142574594,0,3,5,4,0,1,1.358122611,1.386799471,6.488498238,14.72664562,0,6.61233501,6.986621151,2,3,1,0,0,1,-5.224866778,415.30252,1
"2520",12,51,4,1,0,1,18.99840752,4.898699655,2,5.096965919,4.142574594,0,3,5,4,0,1,1.358122611,1.386799471,6.488498238,14.72664562,0,6.61233501,6.986621151,2,3,1,0,0,1,-5.224866778,415.30252,1
"2521",12,72,2,4,0,2,18.99941476,4.220055878,1,5.169051162,5.07795838,0,1,9,3,7,1,0.777264974,2.974956932,5.865874723,15.30730486,4,5.959070479,2.979713604,0,3,0,1,0,1,-8.40869705,331.594407,2
"2522",12,67,2,3,0,2,18.99941351,4.218470428,1,5.11199986,5.016571201,0,1,8,4,7,1,0.464041608,2.535130527,4.572537881,15.05998308,4,5.779971613,3.104004989,0,3,0,1,0,1,-18.92853725,301.5764431,2
"2523",12,64,2,5,0,2,18.99941456,4.21862674,1,5.229944803,5.14317619,0,1,10,2,5,0,0.522967173,0.999375229,4.382480767,16.62593807,4,5.804381673,3.069602273,1,3,0,1,0,1,-11.93478988,323.8404224,1
"2524",12,71,2,4,0,2,18.99941447,4.219890594,1,5.065453207,4.966265292,0,1,10,2,7,0,0.517991158,2.840249205,5.489100846,15.39270503,4,5.878435817,3.066088517,0,3,0,1,0,1,-9.409361975,316.7445094,1
"2525",12,71,3,2,0,2,18.99941353,4.219464203,1,5.08676626,4.989325447,0,1,9,3,6,1,0.484281914,2.655732059,5.077843235,14.63625564,4,5.851124313,3.090596035,0,3,0,1,0,1,-11.05380152,306.2217121,1
"2526",12,66,2,2,0,2,18.99941283,4.219123856,1,5.181378089,5.0911851,0,1,8,4,3,0,0.464041608,0.974470355,4.00244094,14.33967047,4,5.737378424,3.102584696,0,3,0,1,0,0,-10.00733452,308.1339734,1
"2527",12,60,2,2,0,2,18.99941226,4.219008728,1,5.145036739,5.052153875,0,1,8,4,3,0,0.464041608,0.974470355,4.062227517,14.86316518,4,5.692890033,3.098588198,0,3,0,1,0,0,-24.54689346,269.695481,1
"2528",12,62,2,4,0,2,18.9994136,4.218585815,1,5.11199986,5.016571201,0,1,10,2,5,0,0.464041608,1.117226359,4.211656763,16.2255498,4,5.751778673,3.104794322,0,3,0,1,0,1,-13.46397935,319.9224121,1
"2529",12,66,2,2,0,2,18.99941283,4.219315735,1,5.11199986,5.016571201,0,1,8,4,5,1,0.449949777,2.189952558,5.439067654,14.33967047,4,5.827473947,3.112272469,0,3,0,1,0,0,-10.53118697,381.6328894,1
"2530",12,66,2,4,0,2,18.99941418,4.218650757,1,5.245574737,5.159868749,0,1,10,2,3,0,0.522967173,0.999375229,4.382480767,15.82878443,4,5.804381673,3.069602273,1,3,0,1,0,1,-11.93478988,323.8404224,1
"2531",12,61,2,3,0,4,19.00142263,4.052097504,1,5.347313001,5.170261119,0,1,9,3,4,0,0.464041608,1.320531288,4.572537881,17.45273407,4,5.779971613,3.104004989,0,3,0,1,0,1,-18.92853725,301.5764431,1
"2532",12,64,2,3,0,3,19.00041821,4.2187724,1,5.139705408,5.06904651,0,1,9,3,5,0,0.464041608,1.741130716,4.572537881,16.29746743,4,5.779971613,3.104004989,0,3,0,1,0,1,-18.92853725,301.5764431,1
"2533",12,63,2,4,1,2,31.97207272,4.221622192,3,5.143765381,5.111999859,0,1,8,4,6,0,0.509162346,1.635610741,5.53129167,19.16566003,4,5.953567957,3.462668219,0,3,0,1,0,1,-7.78121917,401.001346,1
"2534",12,60,2,4,1,2,31.97207267,4.221468689,3,5.154148304,5.124847093,0,1,8,4,5,0,0.517991158,1.368561692,4.978790483,19.59188234,4,5.896466818,3.441607338,0,3,0,1,0,1,-7.935757861,296.1929638,1
"2535",12,66,2,2,0,2,18.99941283,4.219162231,1,5.150179482,5.057684167,0,1,8,4,4,0,0.464041608,1.382718645,4.211656763,14.33967047,4,5.751778673,3.104794322,0,3,0,1,0,0,-13.46397935,319.9224121,1
"2536",12,62,2,4,0,5,19.00242916,2.994171722,1,5.531390472,5.145036739,0,1,10,2,4,0,0.517991158,1.842356008,5.489100846,18.77010686,4,5.878435817,3.066088517,0,3,0,1,0,1,-9.409361975,316.7445094,1
"2537",12,65,3,3,0,2,18.99941391,4.218865662,1,5.067354134,4.968323856,0,1,9,3,5,1,0.464041608,1.888440628,5.306518115,15.9382713,4,5.820824495,3.305949198,0,3,0,1,0,1,-17.15085682,314.5962337,1
"2538",12,67,2,3,0,2,18.99941351,4.218854706,1,5.11199986,5.016571201,0,1,9,3,6,1,0.464041608,2.491994019,4.572537881,15.05998308,4,5.779971613,3.104004989,0,3,0,1,0,1,-18.92853725,301.5764431,1
"2539",12,69,2,2,0,2,18.99941312,4.219238983,1,5.130270399,5.036261793,0,1,8,4,5,1,0.464041608,2.535130527,4.572537881,14.10479551,4,5.779971613,3.104004989,0,3,0,1,0,0,-18.92853725,301.5764431,1
"2540",12,69,2,4,1,2,31.97207282,4.221698944,3,5.143765378,5.111999859,0,1,8,4,7,1,0.517991158,2.929221864,5.489100846,18.40075455,4,5.968067969,3.452930622,0,3,0,1,0,1,-9.409361975,316.7445094,1
"2541",12,79,2,3,0,2,18.99941466,4.220543243,1,5.118553412,5.023637622,0,1,9,3,7,1,0.503899327,3.132731226,5.763530092,14.15136648,4,5.919565672,3.011931818,0,3,0,1,0,1,-8.07838012,329.9408928,1
"2542",12,67,2,3,0,4,19.00142379,4.061921722,1,5.311338671,5.134799621,0,1,9,3,5,0,0.517991158,2.166883958,5.489100846,16.81147175,4,5.878435817,3.066088517,0,3,0,1,0,1,-9.409361975,316.7445094,1
"2543",12,77,2,4,0,2,18.99941505,4.220351105,1,5.101883312,5.005655144,0,1,9,3,7,1,0.503899327,3.132731226,5.763530092,14.92162893,4,5.919565672,3.011931818,0,3,0,1,0,1,-8.07838012,329.9408928,1
"2544",12,73,2,3,0,2,18.99941408,4.220082733,1,5.084213806,4.986566089,0,1,9,3,7,1,0.517991158,3.338346689,5.489100846,14.57655945,4,5.878435817,3.066088517,0,3,0,1,0,1,-9.409361975,316.7445094,1
"2545",12,79,2,3,0,2,18.99941466,4.220543243,1,5.118553412,5.023637622,0,1,9,3,7,1,0.503899327,3.132731226,5.763530092,14.15136648,4,5.919565672,3.011931818,0,3,0,1,0,1,-8.07838012,329.9408928,1
"2546",12,71,2,4,1,7,31.97257387,3.355543007,2,5.646962971,5.580072312,0,0,9,3,8,1,0.502649712,2.879716165,9.365664758,21.69550611,3,5.903657399,3.134739231,0,3,0,0,0,1,-7.640689672,763.1618613,1
"2547",12,71,2,4,1,7,31.97257387,3.355543007,2,5.646962971,5.580072312,0,0,9,3,8,1,0.502649712,2.879716165,9.365664758,21.69550611,3,5.903657399,3.134739231,0,3,0,0,0,1,-7.640689672,763.1618613,1
"2548",12,73,3,4,1,4,31.97257369,3.526178078,0,5.590462299,5.172165324,0,1,8,2,8,1,0.479949294,2.332753182,7.820267658,20.27272759,3,5.809267983,2.918610724,0,3,0,0,0,2,-8.073403685,1415.256177,1
"2549",11,73,3,5,1,4,31.9725737,3.526078686,0,5.675740237,5.260006635,0,0,8,1,8,1,0.538874859,2.643413353,6.953737884,20.82577231,3,5.726644144,2.747571395,1,2,0,0,0,1,-6.198612228,634.040849,1
"2550",11,74,4,4,1,4,31.97257369,3.526136852,0,5.641169158,5.224367508,0,2,5,2,9,1,0.538874859,2.668293716,6.953737884,20.68805676,3,5.726644144,2.747571395,1,2,0,0,0,1,-6.198612228,634.040849,1
"2551",12,66,2,5,1,7,31.97257383,2.962238695,0,5.670113823,5.661259799,0,0,10,2,5,0,0.497208193,1.208504506,6.953737884,23.00187781,3,5.815994465,2.91560783,0,3,0,0,0,1,-7.256270843,597.1473799,1
"2552",12,72,2,5,1,4,31.97257369,3.526175583,0,5.582461581,5.163937003,0,0,10,2,7,0,0.497208193,1.329727528,6.592856767,20.30910629,3,5.788812724,2.915580986,0,3,0,0,0,1,-6.862375705,864.9802461,1
"2553",12,72,2,5,1,4,31.97257369,3.526206779,0,5.590462299,5.172165324,0,0,9,3,7,0,0.479949294,1.806530814,7.820267658,20.30910629,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2554",12,75,2,5,1,4,31.97257375,3.526222378,0,5.60596784,5.188118614,0,0,9,3,8,1,0.479949294,2.066424,8.300647532,19.93832788,3,5.835906628,2.918563179,0,3,0,0,0,1,-8.408966611,616.9771059,1
"2555",12,74,2,4,1,5,31.97257376,3.526213234,0,5.590462299,5.172165331,0,0,9,3,8,1,0.529531658,2.398082634,8.412335365,20.1677053,3,5.918389695,2.923308103,0,3,0,0,0,1,-10.20728135,785.9496563,1
"2556",12,77,2,4,1,4,31.97257373,3.526525795,0,5.546317738,5.126795467,0,0,9,3,8,1,0.469136252,2.482028701,8.360125376,19.14921096,3,5.870002879,2.887328236,0,3,0,0,0,1,-10.79119744,1430.873726,1
"2557",12,71,2,4,1,4,31.97257363,3.5261996,0,5.582461581,5.163937003,0,0,9,3,7,0,0.48639515,1.410884065,6.995928708,19.86313532,3,5.771441123,2.9152811,0,3,0,0,0,1,-7.409965128,555.6975501,1
"2558",12,71,2,4,1,4,31.97257363,3.5261996,0,5.582461581,5.163937003,0,0,9,3,7,0,0.48639515,1.410884065,6.995928708,19.86313532,3,5.771441123,2.9152811,0,3,0,0,0,1,-7.409965128,555.6975501,1
"2559",12,74,2,4,1,4,31.97257368,3.526218788,0,5.55983118,5.140675933,0,0,9,3,8,1,0.479949294,2.359317219,7.820267658,19.4950265,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2560",12,71,2,4,1,4,31.97257363,3.447625038,0,5.590612784,5.172165946,0,0,9,3,8,1,0.479949294,2.359317219,7.862543153,19.86313532,3,5.800228373,2.927460677,0,3,0,0,0,1,-8.029876574,596.6875041,1
"2561",12,74,2,4,1,4,31.97257368,3.526218788,0,5.55983118,5.140675933,0,0,9,3,8,1,0.479949294,2.359317219,7.820267658,19.4950265,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2562",12,67,2,3,1,4,31.97257352,3.074437538,0,5.557844667,5.138181118,0,0,9,3,8,1,0.479949294,2.303788853,6.748740764,19.71494487,2,5.746602472,2.9296875,0,3,0,0,0,1,-9.776320311,531.914622,1
"2563",12,70,2,3,1,7,31.9725738,3.354687538,0,5.646962971,5.580072312,0,0,9,3,8,1,0.479949294,2.485624828,8.739182955,21.17095054,3,5.835906628,2.917198701,0,3,0,0,0,1,-6.952280811,799.0174902,1
"2564",12,73,3,4,1,4,31.97257369,3.526178078,0,5.590462299,5.172165324,0,1,8,2,8,1,0.479949294,2.332753182,7.820267658,20.27272759,3,5.809267983,2.918610724,0,3,0,0,0,2,-8.073403685,1415.256177,1
"2565",11,73,3,5,1,4,31.9725737,3.526078686,0,5.675740237,5.260006635,0,0,8,1,8,1,0.538874859,2.643413353,6.953737884,20.82577231,3,5.726644144,2.747571395,1,2,0,0,0,1,-6.198612228,634.040849,1
"2566",11,74,4,4,1,4,31.97257369,3.526136852,0,5.641169158,5.224367508,0,2,5,2,9,1,0.538874859,2.668293716,6.953737884,20.68805676,3,5.726644144,2.747571395,1,2,0,0,0,1,-6.198612228,634.040849,1
"2567",12,66,2,5,1,7,31.97257383,2.962238695,0,5.670113823,5.661259799,0,0,10,2,5,0,0.497208193,1.208504506,6.953737884,23.00187781,3,5.815994465,2.91560783,0,3,0,0,0,1,-7.256270843,597.1473799,1
"2568",12,72,2,5,1,4,31.97257369,3.526175583,0,5.582461581,5.163937003,0,0,10,2,7,0,0.497208193,1.329727528,6.592856767,20.30910629,3,5.788812724,2.915580986,0,3,0,0,0,1,-6.862375705,864.9802461,1
"2569",12,72,2,5,1,4,31.97257369,3.526206779,0,5.590462299,5.172165324,0,0,9,3,7,0,0.479949294,1.806530814,7.820267658,20.30910629,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2570",12,75,2,5,1,4,31.97257375,3.526222378,0,5.60596784,5.188118614,0,0,9,3,8,1,0.479949294,2.066424,8.300647532,19.93832788,3,5.835906628,2.918563179,0,3,0,0,0,1,-8.408966611,616.9771059,1
"2571",12,74,2,4,1,5,31.97257376,3.526213234,0,5.590462299,5.172165331,0,0,9,3,8,1,0.529531658,2.398082634,8.412335365,20.1677053,3,5.918389695,2.923308103,0,3,0,0,0,1,-10.20728135,785.9496563,1
"2572",12,77,2,4,1,4,31.97257373,3.526525795,0,5.546317738,5.126795467,0,0,9,3,8,1,0.469136252,2.482028701,8.360125376,19.14921096,3,5.870002879,2.887328236,0,3,0,0,0,1,-10.79119744,1430.873726,1
"2573",12,71,2,4,1,4,31.97257363,3.5261996,0,5.582461581,5.163937003,0,0,9,3,7,0,0.48639515,1.410884065,6.995928708,19.86313532,3,5.771441123,2.9152811,0,3,0,0,0,1,-7.409965128,555.6975501,1
"2574",12,71,2,4,1,4,31.97257363,3.5261996,0,5.582461581,5.163937003,0,0,9,3,7,0,0.48639515,1.410884065,6.995928708,19.86313532,3,5.771441123,2.9152811,0,3,0,0,0,1,-7.409965128,555.6975501,1
"2575",12,74,2,4,1,4,31.97257368,3.526218788,0,5.55983118,5.140675933,0,0,9,3,8,1,0.479949294,2.359317219,7.820267658,19.4950265,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2576",6,49,2,4,1,4,31.97257312,3.524738281,0,5.825789362,5.415069253,0,0,5,1,4,0,0.395628908,0.926364389,5.657855641,23.47665722,3,5.378456223,2.899331012,0,2,0,0,0,1,-10.87516244,291.9164759,2
"2577",12,61,2,3,1,1,31.97257318,4.589678336,0,5.073702837,4.455713762,0,0,9,3,6,1,0.49622114,2.130892666,6.086007991,17.50499031,0,5.603962139,2.891347324,0,3,0,0,0,1,-8.055701462,505.8253737,1
"2578",12,71,2,4,1,4,31.97257363,3.447625038,0,5.590612784,5.172165946,0,0,9,3,8,1,0.479949294,2.359317219,7.862543153,19.86313532,3,5.800228373,2.927460677,0,3,0,0,0,1,-8.029876574,596.6875041,1
"2579",12,74,2,4,1,4,31.97257368,3.526218788,0,5.55983118,5.140675933,0,0,9,3,8,1,0.479949294,2.359317219,7.820267658,19.4950265,3,5.809267983,2.918610724,0,3,0,0,0,1,-8.073403685,1415.256177,1
"2580",12,67,2,3,1,4,31.97257352,3.074437538,0,5.557844667,5.138181118,0,0,9,3,8,1,0.479949294,2.303788853,6.748740764,19.71494487,2,5.746602472,2.9296875,0,3,0,0,0,1,-9.776320311,531.914622,1
"2581",12,70,2,3,1,7,31.9725738,3.354687538,0,5.646962971,5.580072312,0,0,9,3,8,1,0.479949294,2.485624828,8.739182955,21.17095054,3,5.835906628,2.917198701,0,3,0,0,0,1,-6.952280811,799.0174902,1
"2582",6,71,2,5,1,4,31.97257354,3.525937462,0,5.741294878,5.327682226,0,0,5,1,9,0,0.379357062,2.020505191,6.320588414,20.37611153,3,5.449696352,2.529644692,0,2,0,0,0,1,-4.64050186,421.4217483,2
"2583",12,51,3,2,0,0,15.99592829,4.880277378,2,4.654319049,4.031320473,0,1,9,3,1,0,0.440546956,1.264678492,4.668761798,13.13105611,2,6.058831097,7.812762701,0,3,0,0,0,1,-9.100672933,289.1432757,1
"2584",12,47,4,1,0,0,15.99492171,5.11075021,2,4.717218819,4.067339336,0,3,6,3,1,0,1.471146809,1.315306686,4.999540834,12.93758362,0,6.101789283,6.587133115,0,3,0,0,0,2,-6.23245178,245.5129254,2
"2585",12,55,4,2,0,0,15.99593029,4.303337123,3,4.718372717,4.713571446,0,2,9,3,2,0,1.519259331,1.500702092,5.593656836,13.45879155,0,6.282733927,7.143653732,0,3,0,0,0,1,-7.003661224,362.1614634,2
"2586",12,52,3,2,0,0,15.99592879,4.496682926,2,4.747417346,4.188178913,0,1,8,4,2,0,1.519259331,1.433157816,5.444227591,13.02887849,0,6.224310874,6.941492881,0,3,0,0,0,1,-7.16338141,322.0257688,2
"2587",12,52,3,2,0,0,15.99592879,4.772131939,2,4.705469497,4.05342223,0,1,9,3,1,0,1.519259331,1.383348068,5.492340113,13.02887849,0,6.239239734,7.039784564,0,3,0,0,0,1,-5.613187192,510.7834745,2
"2588",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2589",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2590",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2591",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2592",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2593",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2594",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2595",6,38,3,1,0,0,15.99491994,5.098748959,2,4.782444195,3.953819676,0,1,5,1,1,0,1.366747287,1.14864002,4.099983963,13.11457326,0,5.110103484,3.055891577,0,2,0,0,0,1,-3.895632902,194.3051118,2
"2596",6,37,3,1,0,0,15.99491968,5.044342792,2,4.707363198,3.893259623,0,1,5,1,1,0,0.298639564,1.029970443,3.329378522,13.2311159,2,4.659303195,3.085641399,0,2,0,0,0,1,-3.285268635,152.2738637,2
"2597",6,37,3,1,0,0,15.99491968,5.044342792,2,4.707363198,3.893259623,0,1,5,1,1,0,0.298639564,1.029970443,3.329378522,13.2311159,2,4.659303195,3.085641399,0,2,0,0,0,1,-3.285268635,152.2738637,2
"2598",23,76,6,6,2,0,78.91833778,5.562950935,5,4.975783516,4.666474054,0,3,14,4,1,0,0.380391335,2.135699591,8.147846748,26.46227045,4,6.209092918,4.181941106,1,3,0,0,0,0,-30.89832515,526.1629794,1
"2599",24,89,4,6,1,0,31.97207341,4.820462135,4,4.952834969,4.639464907,0,2,19,5,3,0,0.366796609,1.61875668,7.682915134,16.19216616,4,6.232816318,4.117938702,0,4,0,0,0,0,-8.229951262,578.9280445,1
"2600",6,125,9,13,0,0,16.00710566,3.817519269,10,5.058328639,5.055920661,0,10,5,1,7,0,0.072168784,2.436018017,9.349037714,16.07338512,5,5.312281907,1.737100457,0,1,0,0,0,0,-17.08588177,890.0864214,1
"2601",24,84,3,6,0,0,15.9999784,4.783024434,3,4.636364465,4.616540059,0,1,20,4,6,0,0.31030122,2.036977426,5.490840408,13.55862101,2,5.894747128,3.814424819,0,4,0,0,0,0,-12.07337678,719.5889417,2
"2602",24,84,3,6,0,0,15.9999784,4.783024434,3,4.636364465,4.616540059,0,1,20,4,6,0,0.31030122,2.036977426,5.490840408,13.55862101,2,5.894747128,3.814424819,0,4,0,0,0,0,-12.07337678,719.5889417,2
"2603",30,99,4,6,0,0,15.9999953,4.739259053,4,4.680695186,4.665760566,0,2,22,8,8,0,1.030368939,2.410020023,8.315865704,13.26839126,2,7.085718393,7.111322115,1,6,2,0,1,1,-14.01569299,1243.6621,2
"2604",18,69,4,3,0,0,15.9969435,4.900880589,3,4.666593027,4.660051759,0,2,14,4,7,0,0.356793625,1.947667989,5.693824924,13.26852751,0,6.67657168,7.699127589,0,4,0,0,0,1,-4.335280953,504.9164531,2
"2605",29,78,11,5,0,0,15.99898458,3.792558373,5,4.707750802,4.693726695,0,4,20,3,1,0,0.725497356,1.164938949,6.97169576,16.4798785,4,6.68007018,5.547334271,2,4,0,0,0,1,-12.26730514,630.4462246,1
"2606",29,80,8,5,1,0,31.97207347,5.402013983,3,4.695883612,4.682171913,0,4,20,3,1,0,0.725497356,1.294527495,7.031482338,18.00569501,4,6.589957583,5.181672026,2,4,0,0,0,1,-13.58169397,621.9988024,1
"2607",29,80,8,6,0,0,15.9999907,5.024119342,3,4.696199094,4.682291033,0,4,20,3,1,0,0.725497356,1.158444731,7.031482338,15.9633356,4,6.589957583,5.181672026,2,4,0,0,0,1,-13.58169397,621.9988024,1
"2608",15,43,1,4,0,0,15.99793784,4.885187647,4,4.545401324,4.218459832,0,1,17,3,0,0,0.579908508,0.595572371,3.636277268,13.45786258,7,6.218070846,10.33143939,1,2,1,0,0,0,-7.081234357,285.3670746,2
"2609",12,40,0,5,0,0,16.00000334,4.885026973,4,4.538945676,4.213870262,0,0,17,2,0,0,0.326454184,0.515784527,3.27581523,12.65280519,7,5.643678551,7.847222222,0,2,0,0,0,0,-19.78048993,222.1461412,2
"2610",12,43,0,5,0,0,16.0000045,4.88509863,4,4.52951195,4.207174496,0,0,17,2,0,0,0.302046416,0.510160369,3.247219751,12.46743882,7,5.689091759,7.697223872,0,2,0,0,0,0,-8.56651892,255.6929652,2
"2611",12,41,1,6,0,0,16.01715421,3.749942337,5,4.77259405,4.53892876,0,0,17,2,0,0,0.291233373,0.581977646,3.680935467,15.0251407,7,5.789769021,8.000347996,0,2,0,0,0,0,-9.713028695,261.8798606,2
"2612",12,41,0,6,0,0,15.99994337,4.884653961,4,4.566305673,4.235483591,0,0,17,2,0,0,0.368390572,0.59322596,3.769608722,13.19437016,7,5.742201585,7.856954225,0,2,0,0,0,0,-91.84200142,2000163.05,2
"2613",12,43,0,5,0,0,15.99893984,4.767424166,4,4.529444256,4.10971587,0,0,17,2,0,0,0.306525325,0.533037958,3.036778389,12.46743882,7,5.709184524,7.808970588,0,2,0,0,0,0,-6.583064229,242.645014,2
"2614",12,49,4,2,0,1,18.99840771,4.624886568,2,5.109570527,4.855115655,0,3,5,4,2,0,1.078447703,1.128860383,6.433032487,16.13625512,0,6.570401404,6.612242793,1,4,0,2,1,2,-3.765077069,263.8986952,1
"2615",12,49,4,2,0,1,18.99840771,4.624886568,2,5.109570527,4.855115655,0,3,5,4,2,0,1.078447703,1.128860383,6.433032487,16.13625512,0,6.570401404,6.612242793,1,4,0,2,1,2,-3.765077069,263.8986952,1
"2616",12,50,3,3,0,0,15.99693511,4.893607009,2,4.671310934,4.046640677,0,1,9,3,2,0,0.992838073,1.72974097,6.384465813,14.13264205,0,6.526586363,8.107598622,1,3,0,1,0,1,-3.432446961,295.0859985,1
"2617",12,43,4,3,0,0,15.99693433,5.665235533,1,4.16795589,4.043235458,0,2,4,3,3,0,0.750847923,0.901497648,4.55274529,15.59063532,0,6.423196232,6.574859705,1,4,0,2,1,3,-3.486512203,236.1061885,1
"2618",12,44,3,3,0,1,18.99840756,4.600322198,1,5.145901933,4.122039667,0,2,6,3,3,0,0.823368214,0.932590811,5.050113724,17.09125017,0,6.479133488,6.700506007,1,4,0,2,1,3,-4.087928741,251.4947188,1
"2619",12,43,4,3,0,0,15.99693433,5.665235533,1,4.16795589,4.043235458,0,2,4,3,3,0,0.750847923,0.901497648,4.55274529,15.59063532,0,6.423196232,6.574859705,1,4,0,2,1,3,-3.486512203,236.1061885,1
"2620",12,47,4,3,0,1,18.9984079,4.612589397,2,5.0858308,4.83599303,0,3,6,3,2,0,1.078447703,1.015282254,6.433032487,17.36106215,0,6.570401404,6.612242793,1,4,0,2,1,3,-3.765077069,263.8986952,1
