Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC
465.6450000000002,3.0,7.0,2.2951000000000006
507.7260000000003,3.0,7.0,3.4654000000000025
541.6400000000002,3.0,6.0,3.5562000000000022
501.6970000000003,3.0,6.0,3.403900000000002
445.5890000000001,3.0,6.0,1.8451000000000004
549.7370000000004,2.0,5.0,4.756600000000003
549.7370000000004,2.0,5.0,4.756600000000003
583.6100000000001,2.0,5.0,6.063180000000005
565.6200000000001,2.0,5.0,5.924080000000005
565.6200000000001,2.0,5.0,5.924080000000005
565.6200000000002,2.0,5.0,5.924080000000005
565.6200000000002,2.0,5.0,5.924080000000005
529.6400000000003,2.0,5.0,5.6458800000000045
495.5790000000003,2.0,6.0,4.7622000000000035
507.4280000000002,2.0,4.0,4.869700000000004
564.7080000000003,2.0,6.0,3.349800000000001
589.6360000000004,2.0,6.0,4.3930000000000025
603.6630000000004,2.0,6.0,4.435500000000003
513.7040000000003,2.0,5.0,3.7939000000000025
497.66100000000023,2.0,5.0,3.017100000000001
515.7200000000004,2.0,5.0,4.039900000000003
501.6930000000003,2.0,5.0,3.7939000000000025
487.6660000000003,2.0,5.0,3.403800000000002
567.7270000000004,2.0,5.0,4.895700000000004
549.7370000000002,2.0,5.0,4.7550000000000034
535.7100000000003,2.0,5.0,4.366500000000004
597.7370000000002,2.0,6.0,5.204900000000005
583.7540000000002,2.0,5.0,5.678300000000006
535.6660000000004,2.0,6.0,3.503000000000001
521.6830000000003,2.0,5.0,3.9764000000000017
563.7200000000004,2.0,6.0,4.283200000000003
529.6400000000003,2.0,5.0,5.6458800000000045
563.7200000000004,2.0,6.0,4.283200000000003
518.7200000000003,3.0,6.0,3.6469000000000014
531.6970000000003,3.0,5.0,4.449200000000004
667.869,4.0,8.0,4.551800000000003
547.7620000000002,3.0,6.0,3.495300000000001
533.7350000000002,3.0,6.0,3.1052000000000017
519.7080000000003,3.0,6.0,2.7151000000000005
505.6810000000003,4.0,6.0,2.2288000000000006
503.6650000000004,3.0,6.0,2.079
517.6920000000005,3.0,6.0,2.4691
518.7200000000003,3.0,6.0,3.6469000000000014
490.66600000000017,3.0,6.0,2.8667000000000007
504.6930000000004,3.0,6.0,3.114300000000001
434.5580000000002,3.0,6.0,1.3079
502.6770000000004,3.0,6.0,3.0108000000000015
516.7040000000005,3.0,6.0,3.400900000000002
496.62900000000025,3.0,6.0,2.7372000000000005
510.6560000000003,3.0,6.0,3.127300000000001
524.6830000000003,3.0,6.0,3.517400000000002
550.3870000000002,3.0,3.0,4.369620000000003
677.5740000000002,3.0,4.0,5.6318200000000065
627.5670000000002,3.0,4.0,5.045200000000005
547.7620000000002,3.0,6.0,3.495300000000001
589.7360000000003,3.0,5.0,5.454900000000006
653.8230000000002,3.0,5.0,6.881200000000007
653.8230000000001,4.0,5.0,7.100000000000007
653.8230000000001,4.0,5.0,7.100000000000007
625.7690000000001,4.0,5.0,6.861300000000007
639.7960000000002,4.0,5.0,6.539000000000006
603.7630000000003,4.0,5.0,5.8913000000000055
603.7630000000003,4.0,5.0,5.7488000000000055
589.7360000000003,4.0,5.0,5.501200000000005
591.7520000000002,4.0,5.0,5.747200000000006
589.7360000000002,4.0,5.0,5.524800000000004
520.6290000000002,3.0,4.0,5.380600000000005
449.5140000000001,3.0,5.0,4.2824500000000025
390.48700000000014,3.0,4.0,4.010670000000002
444.92200000000014,3.0,4.0,5.277470000000004
486.9590000000001,3.0,5.0,5.480070000000005
477.52400000000017,3.0,6.0,4.698350000000003
435.4870000000001,3.0,5.0,4.495750000000003
482.5400000000002,3.0,6.0,4.835270000000002
440.5030000000001,3.0,5.0,4.632670000000003
444.92200000000014,3.0,4.0,5.277470000000004
470.50400000000013,3.0,5.0,4.965770000000004
428.4670000000001,3.0,4.0,4.763170000000004
482.5400000000002,3.0,6.0,4.835270000000003
440.5030000000001,3.0,5.0,4.632670000000003
370.81500000000005,3.0,3.0,3.6242700000000028
401.47000000000014,3.0,5.0,3.514350000000001
374.44400000000013,3.0,4.0,3.3965700000000005
362.43300000000005,3.0,4.0,3.2304700000000004
516.3990000000002,4.0,4.0,4.8465700000000025
467.5290000000001,4.0,5.0,4.092670000000002
516.3990000000002,4.0,4.0,4.846570000000003
506.39300000000026,4.0,4.0,5.390870000000003
466.56600000000014,3.0,5.0,5.838770000000005
520.5110000000002,3.0,5.0,5.845470000000006
478.4740000000001,3.0,4.0,5.642870000000004
482.5400000000002,3.0,6.0,4.835270000000002
440.5030000000001,3.0,5.0,4.632670000000003
470.50400000000013,3.0,5.0,4.965770000000004
428.46700000000016,3.0,4.0,4.763170000000003
405.2600000000001,3.0,3.0,4.277670000000002
486.9590000000001,3.0,5.0,5.480070000000005
516.3990000000002,4.0,4.0,4.846570000000003
452.5140000000001,3.0,5.0,4.826670000000004
410.47700000000015,3.0,4.0,4.624070000000003
387.2700000000001,3.0,3.0,4.138570000000002
332.40700000000004,3.0,3.0,3.1401899999999996
352.82500000000005,3.0,3.0,3.485170000000002
318.38000000000005,3.0,3.0,2.8317700000000015
515.6760000000003,4.0,6.0,2.219099999999999
563.7430000000004,5.0,6.0,3.374200000000002
563.7430000000004,5.0,6.0,3.374200000000002
563.7430000000004,5.0,6.0,3.374200000000002
492.66400000000044,4.0,5.0,3.869500000000002
518.6620000000004,4.0,7.0,2.9534000000000002
531.6570000000004,4.0,7.0,3.140600000000001
560.6950000000003,4.0,7.0,3.7542000000000018
535.0880000000003,4.0,5.0,4.390400000000003
584.639,4.0,6.0,4.635600000000004
598.7880000000001,4.0,6.0,5.405000000000006
526.6810000000004,4.0,5.0,4.224300000000004
526.6810000000004,4.0,5.0,4.224300000000004
514.6700000000004,4.0,5.0,3.7795000000000023
486.61600000000027,4.0,5.0,4.059300000000003
530.6690000000003,4.0,6.0,3.7456000000000023
530.6690000000003,4.0,6.0,3.7456000000000023
596.694,4.0,5.0,5.490900000000005
500.6430000000003,4.0,5.0,3.7370000000000028
530.6690000000003,4.0,6.0,3.7456000000000023
568.6400000000001,4.0,5.0,4.755800000000003
538.7330000000004,4.0,6.0,3.988000000000002
522.7340000000004,4.0,5.0,4.895700000000004
508.70700000000045,4.0,5.0,4.363100000000004
536.7610000000004,4.0,5.0,5.141700000000005
522.7340000000005,4.0,5.0,4.751600000000004
506.6910000000005,4.0,5.0,4.117100000000003
510.7040000000004,4.0,6.0,3.432400000000002
478.6370000000004,4.0,5.0,3.479400000000002
506.6910000000005,4.0,5.0,4.259600000000003
536.7610000000004,4.0,5.0,5.141700000000005
536.7610000000004,4.0,5.0,5.141700000000005
568.6400000000001,4.0,5.0,4.755800000000003
568.6400000000001,4.0,5.0,4.755800000000003
586.7340000000004,4.0,8.0,2.8957000000000006
619.7060000000001,3.0,6.0,4.525900000000004
569.6240000000001,3.0,5.0,4.722700000000004
636.712,4.0,6.0,4.698100000000004
619.7060000000001,3.0,6.0,4.525900000000004
636.712,4.0,6.0,4.698100000000004
586.7340000000004,4.0,8.0,2.8957000000000006
598.7410000000003,4.0,7.0,3.6879000000000017
532.7070000000003,4.0,7.0,2.9621000000000004
570.7160000000005,4.0,9.0,2.2028000000000008
570.7120000000004,4.0,8.0,3.141800000000001
616.7310000000002,4.0,7.0,3.8270000000000035
580.7510000000004,4.0,7.0,3.5488000000000017
568.7440000000004,4.0,8.0,2.7566000000000006
606.7890000000003,4.0,7.0,4.036100000000004
576.7630000000004,4.0,6.0,4.027500000000003
550.7250000000004,4.0,6.0,3.5402000000000022
634.721,4.0,7.0,4.438800000000003
635.705,3.0,7.0,4.405700000000004
632.749,4.0,6.0,4.947500000000004
617.7340000000002,3.0,5.0,5.079700000000005
618.7220000000001,4.0,6.0,4.559000000000004
619.7060000000001,3.0,6.0,4.525900000000004
605.6790000000002,3.0,6.0,4.135800000000003
587.6420000000002,3.0,5.0,6.134580000000007
604.6690000000002,3.0,5.0,6.465500000000008
580.6470000000002,3.0,5.0,5.732300000000006
598.7410000000003,4.0,7.0,3.6879000000000017
636.712,4.0,6.0,4.698100000000004
619.7060000000001,3.0,6.0,4.525900000000004
619.7060000000001,3.0,6.0,4.525900000000004
570.7120000000004,4.0,8.0,3.141800000000001
616.7310000000002,4.0,7.0,3.8270000000000035
580.7510000000004,4.0,7.0,3.5488000000000017
568.7440000000004,4.0,8.0,2.7566000000000006
606.7890000000003,4.0,7.0,4.036100000000004
576.7630000000004,4.0,6.0,4.027500000000003
550.7250000000004,4.0,6.0,3.5402000000000022
634.721,4.0,7.0,4.438800000000003
635.705,3.0,7.0,4.405700000000004
632.749,4.0,6.0,4.947500000000004
617.7340000000002,3.0,5.0,5.079700000000005
618.7220000000001,4.0,6.0,4.559000000000004
586.7340000000004,4.0,8.0,2.8957000000000006
598.7410000000003,4.0,7.0,3.6879000000000017
570.7120000000004,4.0,8.0,3.141800000000001
616.7310000000002,4.0,7.0,3.8270000000000035
580.7510000000004,4.0,7.0,3.5488000000000017
568.7440000000004,4.0,8.0,2.7566000000000006
606.7890000000003,4.0,7.0,4.036100000000004
576.7630000000004,4.0,6.0,4.027500000000003
550.7250000000004,4.0,6.0,3.5402000000000022
634.721,4.0,7.0,4.438800000000003
635.705,3.0,7.0,4.405700000000004
632.749,4.0,6.0,4.947500000000004
617.7340000000002,3.0,5.0,5.079700000000005
618.7220000000001,4.0,6.0,4.559000000000004
636.712,4.0,6.0,4.698100000000004
586.7340000000004,4.0,8.0,2.8957000000000006
598.7410000000003,4.0,7.0,3.6879000000000017
616.7310000000002,4.0,7.0,3.8270000000000035
580.7510000000004,4.0,7.0,3.5488000000000017
568.7440000000004,4.0,8.0,2.7566000000000006
634.721,4.0,7.0,4.438800000000003
635.705,3.0,7.0,4.405700000000004
632.749,4.0,6.0,4.947500000000004
617.7340000000002,3.0,5.0,5.079700000000005
618.7220000000001,4.0,6.0,4.559000000000004
636.712,4.0,6.0,4.698100000000004
586.7340000000004,4.0,8.0,2.8957000000000006
598.7410000000003,4.0,7.0,3.6879000000000017
616.7310000000002,4.0,7.0,3.8270000000000035
580.7510000000004,4.0,7.0,3.5488000000000017
568.7440000000004,4.0,8.0,2.7566000000000006
634.721,4.0,7.0,4.438800000000003
635.705,3.0,7.0,4.405700000000004
632.749,4.0,6.0,4.947500000000004
617.7340000000002,3.0,5.0,5.079700000000005
618.7220000000001,4.0,6.0,4.559000000000004
667.8320000000002,5.0,6.0,4.5465000000000035
580.7510000000002,4.0,6.0,3.2734000000000014
658.8210000000001,4.0,7.0,4.073800000000004
745.9240000000002,4.0,9.0,3.827600000000003
632.8900000000003,2.0,8.0,6.2674000000000065
708.7770000000003,9.0,11.0,-0.6461999999999914
635.6370000000002,4.0,10.0,2.3317999999999994
634.6530000000001,5.0,9.0,2.0668999999999986
712.745,4.0,12.0,2.112
618.6540000000001,4.0,9.0,2.7736
578.7350000000002,4.0,6.0,3.027400000000002
559.6980000000002,3.0,4.0,4.727400000000005
800.8459999999998,10.0,16.0,-1.98419999999999
732.807,9.0,13.0,-1.164299999999991
752.7860000000003,10.0,12.0,-0.9479999999999904
607.7420000000002,3.0,5.0,5.184720000000005
607.7420000000002,3.0,5.0,5.184720000000005
593.7150000000001,3.0,5.0,5.0469200000000045
593.7150000000001,3.0,5.0,5.0469200000000045
599.7630000000001,3.0,5.0,4.611200000000004
611.774,3.0,5.0,4.755300000000004
583.7200000000001,3.0,5.0,3.975100000000003
619.7530000000002,3.0,5.0,4.4177000000000035
585.7360000000001,3.0,5.0,4.221100000000003
571.7090000000001,3.0,5.0,3.975100000000003
557.6820000000001,3.0,5.0,3.5850000000000017
570.6620000000003,3.0,7.0,2.8055000000000003
569.6740000000003,3.0,6.0,3.4105000000000016
553.6060000000003,3.0,6.0,2.942000000000001
564.6330000000003,3.0,6.0,2.7440000000000007
564.6330000000003,3.0,6.0,2.7440000000000007
581.6350000000003,3.0,5.0,3.488100000000002
577.6720000000003,3.0,5.0,3.657420000000002
581.6350000000003,3.0,5.0,3.488100000000002
631.6420000000004,3.0,5.0,4.3678000000000035
598.0900000000003,3.0,5.0,4.002400000000002
581.6350000000003,3.0,5.0,3.488100000000002
563.6450000000003,3.0,5.0,3.349000000000002
559.6540000000001,3.0,6.0,2.5754
545.6270000000002,3.0,6.0,2.185299999999999
545.6270000000002,3.0,6.0,2.185299999999999
559.6540000000002,3.0,6.0,2.5754
527.6120000000003,3.0,5.0,2.5588000000000006
571.7090000000001,3.0,5.0,4.117600000000003
557.6820000000001,3.0,5.0,3.7291000000000025
543.6550000000002,3.0,5.0,3.3390000000000013
529.6280000000003,3.0,5.0,2.948900000000001
515.6010000000002,3.0,5.0,2.557200000000001
515.6010000000002,3.0,5.0,2.5588000000000006
501.57400000000024,3.0,5.0,2.1686999999999994
633.7800000000002,3.0,5.0,4.807800000000004
607.6980000000002,3.0,6.0,4.035720000000003
607.6980000000002,3.0,6.0,4.035720000000003
429.5160000000002,0.0,5.0,5.499300000000006
627.5680000000002,1.0,5.0,7.997300000000006
596.6740000000003,1.0,5.0,6.888100000000007
594.6580000000002,1.0,5.0,6.968700000000007
582.6470000000003,1.0,5.0,6.498000000000006
627.5680000000002,1.0,5.0,7.997300000000006
596.6740000000003,1.0,5.0,6.888100000000007
594.6580000000002,1.0,5.0,6.968700000000007
582.6470000000003,1.0,5.0,6.498000000000006
487.5910000000002,3.0,4.0,3.5993200000000023
487.5910000000002,3.0,4.0,3.5993200000000023
627.8169999999998,3.0,5.0,5.954920000000006
602.767,3.0,6.0,3.936220000000003
589.724,3.0,6.0,4.021020000000003
585.736,3.0,5.0,4.784620000000005
573.725,3.0,5.0,4.783020000000005
587.7520000000001,3.0,5.0,5.174720000000005
559.6980000000001,3.0,5.0,4.3945200000000035
573.681,3.0,6.0,3.921120000000003
611.8179999999999,3.0,4.0,6.576020000000008
597.7909999999999,3.0,4.0,6.1859200000000065
619.7970000000001,3.0,4.0,6.238420000000007
635.796,3.0,5.0,5.856920000000006
635.796,3.0,5.0,5.856920000000006
635.796,3.0,5.0,5.856920000000006
605.7700000000001,3.0,4.0,5.848320000000006
557.7260000000002,3.0,4.0,5.405720000000005
515.6450000000003,3.0,4.0,4.379520000000003
593.7150000000001,3.0,5.0,5.0469200000000045
607.7420000000002,3.0,5.0,5.184720000000005
531.6440000000002,3.0,5.0,3.614320000000002
517.6170000000002,4.0,5.0,2.9602200000000014
501.6180000000002,3.0,4.0,3.9894200000000026
627.8169999999998,3.0,5.0,5.954920000000006
602.767,3.0,6.0,3.936220000000003
589.724,3.0,6.0,4.021020000000003
585.736,3.0,5.0,4.784620000000005
573.725,3.0,5.0,4.783020000000005
587.7520000000001,3.0,5.0,5.174720000000005
559.6980000000001,3.0,5.0,4.3945200000000035
573.681,3.0,6.0,3.921120000000003
611.8179999999999,3.0,4.0,6.576020000000008
597.7909999999999,3.0,4.0,6.1859200000000065
619.7970000000001,3.0,4.0,6.238420000000007
635.796,3.0,5.0,5.856920000000006
605.7700000000001,3.0,4.0,5.848320000000006
557.7260000000002,3.0,4.0,5.405720000000005
515.6450000000003,3.0,4.0,4.379520000000003
593.7150000000001,3.0,5.0,5.0469200000000045
607.7420000000002,3.0,5.0,5.184720000000005
531.6440000000002,3.0,5.0,3.614320000000002
517.6170000000002,4.0,5.0,2.9602200000000014
501.6180000000002,3.0,4.0,3.9894200000000026
318.38000000000005,3.0,3.0,2.8317700000000015
486.9590000000001,3.0,5.0,5.480070000000005
376.5040000000003,2.0,2.0,3.422900000000002
537.0600000000004,3.0,4.0,5.338600000000004
547.0550000000004,3.0,5.0,5.609600000000006
555.0000000000003,2.0,3.0,6.312700000000005
490.99100000000027,2.0,4.0,5.488400000000004
507.05900000000025,2.0,4.0,5.9569000000000045
519.0490000000003,2.0,5.0,4.982000000000004
511.0220000000004,2.0,5.0,4.458200000000002
499.0800000000003,2.0,4.0,5.448300000000004
497.0390000000003,3.0,4.0,4.713700000000004
496.01100000000037,3.0,4.0,3.960700000000001
484.98400000000026,4.0,5.0,3.0484
468.9850000000003,3.0,4.0,4.077600000000002
481.9840000000003,3.0,4.0,3.5706000000000007
482.9680000000003,3.0,4.0,4.169900000000002
496.99500000000035,3.0,4.0,4.560000000000002
509.05000000000035,3.0,4.0,4.998700000000005
486.68500000000034,2.0,3.0,5.358000000000005
481.64400000000035,3.0,3.0,4.836200000000003
486.68500000000034,2.0,3.0,5.358000000000005
487.67300000000034,2.0,4.0,5.018920000000005
472.59300000000036,2.0,5.0,3.945420000000003
458.65000000000043,2.0,2.0,5.386500000000005
474.6490000000004,3.0,3.0,4.357300000000003
484.64800000000037,2.0,4.0,4.340600000000004
450.5830000000003,4.0,4.0,2.4070000000000005
434.58400000000034,3.0,3.0,3.434600000000003
434.58400000000034,3.0,3.0,3.434600000000003
448.6110000000004,3.0,3.0,3.826300000000003
429.5680000000003,2.0,3.0,3.967480000000002
420.5570000000003,3.0,3.0,3.0461000000000014
434.58400000000034,3.0,3.0,3.4362000000000026
443.59500000000037,2.0,3.0,4.357580000000003
515.6760000000003,4.0,6.0,2.219099999999999
529.7030000000002,3.0,6.0,2.5613
515.6760000000003,4.0,6.0,2.219099999999999
481.65900000000033,4.0,6.0,2.0225
562.7550000000003,4.0,5.0,3.8949000000000025
589.7810000000002,4.0,6.0,3.5426
591.7970000000001,5.0,6.0,4.010300000000003
577.7700000000003,5.0,6.0,3.7627000000000024
563.7430000000004,5.0,6.0,3.374200000000002
578.7540000000002,4.0,6.0,3.731200000000001
550.7440000000004,4.0,6.0,3.8145000000000016
606.8080000000001,4.0,6.0,4.511400000000003
578.7540000000002,4.0,6.0,3.7296000000000014
564.7270000000004,4.0,6.0,3.341100000000001
550.7000000000005,4.0,6.0,2.9510000000000005
571.784,4.0,6.0,3.7795000000000014
494.6360000000003,5.0,5.0,2.774000000000001
520.6740000000004,4.0,5.0,2.9424
556.729,4.0,6.0,2.3554999999999993
564.7270000000004,4.0,6.0,3.341100000000001
564.7270000000004,4.0,6.0,3.341100000000001
562.7550000000003,4.0,5.0,3.8949000000000025
577.7700000000003,5.0,6.0,3.7627000000000024
563.7430000000004,5.0,6.0,3.374200000000002
578.7540000000002,4.0,6.0,3.731200000000001
578.7540000000002,4.0,6.0,3.7296000000000014
562.7550000000003,4.0,5.0,3.8949000000000025
577.7700000000003,5.0,6.0,3.7627000000000024
563.7430000000004,5.0,6.0,3.374200000000002
578.7540000000002,4.0,6.0,3.731200000000001
578.7540000000002,4.0,6.0,3.7296000000000014
151.20899999999997,2.0,2.0,1.2819
733.6580000000001,8.0,10.0,0.9624000000000056
720.7320000000004,8.0,12.0,-2.0172999999999894
708.7770000000003,9.0,11.0,-0.6461999999999914
832.8950000000001,10.0,12.0,-0.23739999999999178
800.8459999999998,10.0,16.0,-1.98419999999999
752.7860000000003,10.0,12.0,-0.9479999999999904
545.6840000000002,4.0,6.0,2.533199999999999
600.6570000000002,4.0,4.0,4.312500000000003
551.6380000000001,4.0,5.0,2.8027999999999995
564.6770000000001,4.0,4.0,4.034300000000003
550.6500000000002,4.0,4.0,3.8602000000000016
556.5850000000002,4.0,5.0,3.3572000000000015
540.5860000000001,4.0,4.0,3.477400000000001
583.6550000000002,4.0,5.0,3.543400000000002
569.6280000000002,4.0,5.0,2.9419000000000004
551.6380000000001,4.0,5.0,2.8028000000000004
551.6380000000001,4.0,5.0,2.8028000000000004
551.6380000000001,4.0,5.0,2.8028000000000004
533.6480000000003,4.0,5.0,2.6637000000000004
575.7100000000003,4.0,7.0,2.541800000000001
345.38599999999997,2.0,3.0,4.252700000000003
541.6920000000005,4.0,5.0,4.346700000000004
527.6650000000004,4.0,5.0,3.9566000000000034
541.6920000000003,4.0,5.0,4.346700000000004
527.6650000000003,4.0,5.0,3.9566000000000034
604.7730000000004,4.0,6.0,3.561600000000002
559.6820000000005,4.0,5.0,4.485800000000004
578.7350000000002,4.0,6.0,3.027400000000002
525.6490000000002,4.0,5.0,4.686220000000003
545.6550000000004,4.0,5.0,4.0957000000000034
582.1440000000002,4.0,4.0,5.952000000000005
495.6230000000002,4.0,4.0,3.6129000000000024
525.6490000000002,4.0,5.0,4.686220000000004
571.7210000000003,4.0,4.0,5.031400000000005
628.7770000000002,4.0,7.0,4.938400000000004
487.6000000000002,5.0,5.0,3.337200000000002
590.7460000000003,4.0,6.0,3.1715000000000018
553.7280000000003,4.0,5.0,5.3601000000000045
501.6270000000003,4.0,5.0,3.640200000000002
578.7350000000002,4.0,6.0,3.027400000000002
354.4350000000001,2.0,5.0,3.567120000000002
340.4080000000001,2.0,5.0,3.258700000000001
374.85300000000007,2.0,5.0,3.9121000000000024
419.3040000000001,2.0,5.0,4.021200000000002
358.3980000000001,2.0,5.0,3.397800000000002
370.4340000000001,2.0,6.0,3.2673000000000005
416.50600000000014,2.0,5.0,4.9257000000000035
380.47300000000007,2.0,5.0,3.9872000000000023
371.194,1.0,5.0,4.557900000000002
341.21200000000005,2.0,4.0,4.231900000000001
318.38000000000005,2.0,4.0,4.154020000000002
368.46200000000016,1.0,5.0,3.591420000000003
397.50400000000013,2.0,6.0,3.633120000000001
368.4620000000001,2.0,5.0,3.8755400000000026
